O*NET-SOC Code,Title,Attribute Type,Element ID,Element Name,Scale Name,Data Value
13-1075.00,Labor Relations Specialists,Work Styles,1.C.5.b,Attention to Detail,Importance,4.29
13-1075.00,Labor Relations Specialists,Work Styles,1.C.5.c,Integrity,Importance,4.38
13-1075.00,Labor Relations Specialists,Work Styles,1.C.6,Independence,Importance,3.29
13-1075.00,Labor Relations Specialists,Work Styles,1.C.7.a,Innovation,Importance,3.14
13-1075.00,Labor Relations Specialists,Work Styles,1.C.7.b,Analytical Thinking,Importance,3.95
13-1081.00,Logisticians,Work Styles,1.C.1.a,Achievement/Effort,Importance,3.96
13-1081.00,Logisticians,Work Styles,1.C.1.b,Persistence,Importance,4.04
13-1081.00,Logisticians,Work Styles,1.C.1.c,Initiative,Importance,4.38
13-1081.00,Logisticians,Work Styles,1.C.2.b,Leadership,Importance,4.22
13-1081.00,Logisticians,Work Styles,1.C.3.a,Cooperation,Importance,4.33
13-1081.00,Logisticians,Work Styles,1.C.3.b,Concern for Others,Importance,3.71
13-1081.00,Logisticians,Work Styles,1.C.3.c,Social Orientation,Importance,3.46
13-1081.00,Logisticians,Work Styles,1.C.4.a,Self-Control,Importance,4.12
13-1081.00,Logisticians,Work Styles,1.C.4.b,Stress Tolerance,Importance,4.21
13-1081.00,Logisticians,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.04
13-1081.00,Logisticians,Work Styles,1.C.5.a,Dependability,Importance,4.67
13-1081.00,Logisticians,Work Styles,1.C.5.b,Attention to Detail,Importance,4.46
13-1081.00,Logisticians,Work Styles,1.C.5.c,Integrity,Importance,4.71
13-1081.00,Logisticians,Work Styles,1.C.6,Independence,Importance,3.79
13-1081.00,Logisticians,Work Styles,1.C.7.a,Innovation,Importance,3.62
13-1081.00,Logisticians,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.25
13-1081.01,Logistics Engineers,Work Styles,1.C.1.a,Achievement/Effort,Importance,3.9
13-1081.01,Logistics Engineers,Work Styles,1.C.1.b,Persistence,Importance,3.9
13-1081.01,Logistics Engineers,Work Styles,1.C.1.c,Initiative,Importance,4.05
13-1081.01,Logistics Engineers,Work Styles,1.C.2.b,Leadership,Importance,3.55
13-1081.01,Logistics Engineers,Work Styles,1.C.3.a,Cooperation,Importance,4.0
13-1081.01,Logistics Engineers,Work Styles,1.C.3.b,Concern for Others,Importance,3.05
13-1081.01,Logistics Engineers,Work Styles,1.C.3.c,Social Orientation,Importance,2.7
13-1081.01,Logistics Engineers,Work Styles,1.C.4.a,Self-Control,Importance,3.85
13-1081.01,Logistics Engineers,Work Styles,1.C.4.b,Stress Tolerance,Importance,3.95
13-1081.01,Logistics Engineers,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.0
13-1081.01,Logistics Engineers,Work Styles,1.C.5.a,Dependability,Importance,4.26
13-1081.01,Logistics Engineers,Work Styles,1.C.5.b,Attention to Detail,Importance,4.6
13-1081.01,Logistics Engineers,Work Styles,1.C.5.c,Integrity,Importance,4.55
13-1081.01,Logistics Engineers,Work Styles,1.C.6,Independence,Importance,3.7
13-1081.01,Logistics Engineers,Work Styles,1.C.7.a,Innovation,Importance,3.7
13-1081.01,Logistics Engineers,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.6
13-1081.02,Logistics Analysts,Work Styles,1.C.1.a,Achievement/Effort,Importance,4.18
13-1081.02,Logistics Analysts,Work Styles,1.C.1.b,Persistence,Importance,4.0
13-1081.02,Logistics Analysts,Work Styles,1.C.1.c,Initiative,Importance,3.95
13-1081.02,Logistics Analysts,Work Styles,1.C.2.b,Leadership,Importance,3.55
13-1081.02,Logistics Analysts,Work Styles,1.C.3.a,Cooperation,Importance,4.14
13-1081.02,Logistics Analysts,Work Styles,1.C.3.b,Concern for Others,Importance,3.18
13-1081.02,Logistics Analysts,Work Styles,1.C.3.c,Social Orientation,Importance,2.95
13-1081.02,Logistics Analysts,Work Styles,1.C.4.a,Self-Control,Importance,3.82
13-1081.02,Logistics Analysts,Work Styles,1.C.4.b,Stress Tolerance,Importance,4.0
13-1081.02,Logistics Analysts,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.14
13-1081.02,Logistics Analysts,Work Styles,1.C.5.a,Dependability,Importance,4.36
13-1081.02,Logistics Analysts,Work Styles,1.C.5.b,Attention to Detail,Importance,4.32
13-1081.02,Logistics Analysts,Work Styles,1.C.5.c,Integrity,Importance,4.41
13-1081.02,Logistics Analysts,Work Styles,1.C.6,Independence,Importance,3.45
13-1081.02,Logistics Analysts,Work Styles,1.C.7.a,Innovation,Importance,3.27
13-1081.02,Logistics Analysts,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.43
13-1111.00,Management Analysts,Work Styles,1.C.1.a,Achievement/Effort,Importance,4.14
13-1111.00,Management Analysts,Work Styles,1.C.1.b,Persistence,Importance,4.33
13-1111.00,Management Analysts,Work Styles,1.C.1.c,Initiative,Importance,4.6
13-1111.00,Management Analysts,Work Styles,1.C.2.b,Leadership,Importance,4.48
13-1111.00,Management Analysts,Work Styles,1.C.3.a,Cooperation,Importance,4.67
13-1111.00,Management Analysts,Work Styles,1.C.3.b,Concern for Others,Importance,3.9
13-1111.00,Management Analysts,Work Styles,1.C.3.c,Social Orientation,Importance,3.9
13-1111.00,Management Analysts,Work Styles,1.C.4.a,Self-Control,Importance,4.48
13-1111.00,Management Analysts,Work Styles,1.C.4.b,Stress Tolerance,Importance,4.48
13-1111.00,Management Analysts,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.52
13-1111.00,Management Analysts,Work Styles,1.C.5.a,Dependability,Importance,4.81
13-1111.00,Management Analysts,Work Styles,1.C.5.b,Attention to Detail,Importance,4.65
13-1111.00,Management Analysts,Work Styles,1.C.5.c,Integrity,Importance,4.71
13-1111.00,Management Analysts,Work Styles,1.C.6,Independence,Importance,3.95
13-1111.00,Management Analysts,Work Styles,1.C.7.a,Innovation,Importance,4.0
13-1111.00,Management Analysts,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.62
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.1.a,Achievement/Effort,Importance,4.02
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.1.b,Persistence,Importance,4.19
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.1.c,Initiative,Importance,4.33
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.2.b,Leadership,Importance,4.01
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.3.a,Cooperation,Importance,4.73
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.3.b,Concern for Others,Importance,4.24
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.3.c,Social Orientation,Importance,4.37
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.4.a,Self-Control,Importance,4.63
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.4.b,Stress Tolerance,Importance,4.79
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.71
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.5.a,Dependability,Importance,4.87
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.5.b,Attention to Detail,Importance,4.9
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.5.c,Integrity,Importance,4.45
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.6,Independence,Importance,4.01
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.7.a,Innovation,Importance,4.07
13-1121.00,"Meeting, Convention, and Event Planners",Work Styles,1.C.7.b,Analytical Thinking,Importance,3.81
13-1131.00,Fundraisers,Work Styles,1.C.1.a,Achievement/Effort,Importance,4.52
13-1131.00,Fundraisers,Work Styles,1.C.1.b,Persistence,Importance,4.67
13-1131.00,Fundraisers,Work Styles,1.C.1.c,Initiative,Importance,4.62
13-1131.00,Fundraisers,Work Styles,1.C.2.b,Leadership,Importance,3.95
13-1131.00,Fundraisers,Work Styles,1.C.3.a,Cooperation,Importance,4.43
13-1131.00,Fundraisers,Work Styles,1.C.3.b,Concern for Others,Importance,4.33
13-1131.00,Fundraisers,Work Styles,1.C.3.c,Social Orientation,Importance,4.1
13-1131.00,Fundraisers,Work Styles,1.C.4.a,Self-Control,Importance,4.24
13-1131.00,Fundraisers,Work Styles,1.C.4.b,Stress Tolerance,Importance,4.1
13-1131.00,Fundraisers,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.1
13-1131.00,Fundraisers,Work Styles,1.C.5.a,Dependability,Importance,4.71
13-1131.00,Fundraisers,Work Styles,1.C.5.b,Attention to Detail,Importance,4.43
13-1131.00,Fundraisers,Work Styles,1.C.5.c,Integrity,Importance,4.81
13-1131.00,Fundraisers,Work Styles,1.C.6,Independence,Importance,3.52
13-1131.00,Fundraisers,Work Styles,1.C.7.a,Innovation,Importance,3.38
13-1131.00,Fundraisers,Work Styles,1.C.7.b,Analytical Thinking,Importance,3.62
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.1.a,Achievement/Effort,Importance,4.17
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.1.b,Persistence,Importance,4.08
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.1.c,Initiative,Importance,4.33
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.2.b,Leadership,Importance,3.88
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.3.a,Cooperation,Importance,4.29
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.3.b,Concern for Others,Importance,3.75
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.3.c,Social Orientation,Importance,3.29
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.4.a,Self-Control,Importance,4.25
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.4.b,Stress Tolerance,Importance,4.0
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.33
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.5.a,Dependability,Importance,4.54
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.5.b,Attention to Detail,Importance,4.75
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.5.c,Integrity,Importance,4.79
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.6,Independence,Importance,4.0
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.7.a,Innovation,Importance,3.71
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Work Styles,1.C.7.b,Analytical Thinking,Importance,4.62
13-1151.00,Training and Development Specialists,Work Styles,1.C.1.a,Achievement/Effort,Importance,4.0
13-1151.00,Training and Development Specialists,Work Styles,1.C.1.b,Persistence,Importance,3.91
13-1151.00,Training and Development Specialists,Work Styles,1.C.1.c,Initiative,Importance,4.13
13-1151.00,Training and Development Specialists,Work Styles,1.C.2.b,Leadership,Importance,4.13
13-1151.00,Training and Development Specialists,Work Styles,1.C.3.a,Cooperation,Importance,4.43
13-1151.00,Training and Development Specialists,Work Styles,1.C.3.b,Concern for Others,Importance,4.09
13-1151.00,Training and Development Specialists,Work Styles,1.C.3.c,Social Orientation,Importance,3.87
13-1151.00,Training and Development Specialists,Work Styles,1.C.4.a,Self-Control,Importance,4.32
13-1151.00,Training and Development Specialists,Work Styles,1.C.4.b,Stress Tolerance,Importance,4.04
13-1151.00,Training and Development Specialists,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.39
13-1151.00,Training and Development Specialists,Work Styles,1.C.5.a,Dependability,Importance,4.43
13-1151.00,Training and Development Specialists,Work Styles,1.C.5.b,Attention to Detail,Importance,4.04
13-1151.00,Training and Development Specialists,Work Styles,1.C.5.c,Integrity,Importance,4.39
13-1151.00,Training and Development Specialists,Work Styles,1.C.6,Independence,Importance,3.83
13-1151.00,Training and Development Specialists,Work Styles,1.C.7.a,Innovation,Importance,3.74
13-1151.00,Training and Development Specialists,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.04
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.1.a,Achievement/Effort,Importance,3.96
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.1.b,Persistence,Importance,4.09
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.1.c,Initiative,Importance,4.35
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.2.b,Leadership,Importance,3.52
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.3.a,Cooperation,Importance,4.04
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.3.b,Concern for Others,Importance,3.22
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.3.c,Social Orientation,Importance,2.83
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.4.a,Self-Control,Importance,3.39
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.4.b,Stress Tolerance,Importance,3.87
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.26
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.5.a,Dependability,Importance,4.65
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.5.b,Attention to Detail,Importance,4.78
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.5.c,Integrity,Importance,4.59
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.6,Independence,Importance,4.04
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.7.a,Innovation,Importance,3.83
13-1161.00,Market Research Analysts and Marketing Specialists,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.96
13-1161.01,Search Marketing Strategists,Work Styles,1.C.1.a,Achievement/Effort,Importance,4.22
13-1161.01,Search Marketing Strategists,Work Styles,1.C.1.b,Persistence,Importance,4.22
13-1161.01,Search Marketing Strategists,Work Styles,1.C.1.c,Initiative,Importance,4.43
13-1161.01,Search Marketing Strategists,Work Styles,1.C.2.b,Leadership,Importance,3.26
13-1161.01,Search Marketing Strategists,Work Styles,1.C.3.a,Cooperation,Importance,3.78
13-1161.01,Search Marketing Strategists,Work Styles,1.C.3.b,Concern for Others,Importance,2.57
13-1161.01,Search Marketing Strategists,Work Styles,1.C.3.c,Social Orientation,Importance,2.35
13-1161.01,Search Marketing Strategists,Work Styles,1.C.4.a,Self-Control,Importance,3.09
13-1161.01,Search Marketing Strategists,Work Styles,1.C.4.b,Stress Tolerance,Importance,3.3
13-1161.01,Search Marketing Strategists,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.26
13-1161.01,Search Marketing Strategists,Work Styles,1.C.5.a,Dependability,Importance,4.35
13-1161.01,Search Marketing Strategists,Work Styles,1.C.5.b,Attention to Detail,Importance,4.65
13-1161.01,Search Marketing Strategists,Work Styles,1.C.5.c,Integrity,Importance,4.09
13-1161.01,Search Marketing Strategists,Work Styles,1.C.6,Independence,Importance,3.52
13-1161.01,Search Marketing Strategists,Work Styles,1.C.7.a,Innovation,Importance,4.0
13-1161.01,Search Marketing Strategists,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.74
13-1199.04,Business Continuity Planners,Work Styles,1.C.1.a,Achievement/Effort,Importance,4.14
13-1199.04,Business Continuity Planners,Work Styles,1.C.1.b,Persistence,Importance,4.32
13-1199.04,Business Continuity Planners,Work Styles,1.C.1.c,Initiative,Importance,4.18
13-1199.04,Business Continuity Planners,Work Styles,1.C.2.b,Leadership,Importance,4.05
13-1199.04,Business Continuity Planners,Work Styles,1.C.3.a,Cooperation,Importance,4.45
13-1199.04,Business Continuity Planners,Work Styles,1.C.3.b,Concern for Others,Importance,3.5
13-1199.04,Business Continuity Planners,Work Styles,1.C.3.c,Social Orientation,Importance,3.36
13-1199.04,Business Continuity Planners,Work Styles,1.C.4.a,Self-Control,Importance,3.86
13-1199.04,Business Continuity Planners,Work Styles,1.C.4.b,Stress Tolerance,Importance,3.77
13-1199.04,Business Continuity Planners,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.18
13-1199.04,Business Continuity Planners,Work Styles,1.C.5.a,Dependability,Importance,4.41
13-1199.04,Business Continuity Planners,Work Styles,1.C.5.b,Attention to Detail,Importance,4.36
13-1199.04,Business Continuity Planners,Work Styles,1.C.5.c,Integrity,Importance,4.55
13-1199.04,Business Continuity Planners,Work Styles,1.C.6,Independence,Importance,3.68
13-1199.04,Business Continuity Planners,Work Styles,1.C.7.a,Innovation,Importance,3.36
13-1199.04,Business Continuity Planners,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.09
13-1199.05,Sustainability Specialists,Work Styles,1.C.1.a,Achievement/Effort,Importance,3.96
13-1199.05,Sustainability Specialists,Work Styles,1.C.1.b,Persistence,Importance,4.26
13-1199.05,Sustainability Specialists,Work Styles,1.C.1.c,Initiative,Importance,4.5
13-1199.05,Sustainability Specialists,Work Styles,1.C.2.b,Leadership,Importance,4.17
13-1199.05,Sustainability Specialists,Work Styles,1.C.3.a,Cooperation,Importance,4.43
13-1199.05,Sustainability Specialists,Work Styles,1.C.3.b,Concern for Others,Importance,3.78
13-1199.05,Sustainability Specialists,Work Styles,1.C.3.c,Social Orientation,Importance,3.5
13-1199.05,Sustainability Specialists,Work Styles,1.C.4.a,Self-Control,Importance,3.65
13-1199.05,Sustainability Specialists,Work Styles,1.C.4.b,Stress Tolerance,Importance,3.73
13-1199.05,Sustainability Specialists,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,4.0
13-1199.05,Sustainability Specialists,Work Styles,1.C.5.a,Dependability,Importance,4.04
13-1199.05,Sustainability Specialists,Work Styles,1.C.5.b,Attention to Detail,Importance,4.09
13-1199.05,Sustainability Specialists,Work Styles,1.C.5.c,Integrity,Importance,4.18
13-1199.05,Sustainability Specialists,Work Styles,1.C.6,Independence,Importance,4.0
13-1199.05,Sustainability Specialists,Work Styles,1.C.7.a,Innovation,Importance,4.0
13-1199.05,Sustainability Specialists,Work Styles,1.C.7.b,Analytical Thinking,Importance,4.23
